pIC50
6.1249387366083
7.0
4.301029995663981
6.522878745280337
6.096910013008058
7.0
4.301029995663981
6.096910013008058
4.301029995663981
4.301029995663981
7.301029995663981
4.0
6.251811972993798
8.0
8.0
4.769551078621727
4.301029995663981
7.585026652029183
4.301029995663981
6.096910013008058
4.301029995663981
4.301029995663981
7.251811972993798
6.698970004336019
6.522878745280337
6.698970004336019
4.301029995663981
6.301029995663981
4.0
4.301029995663981
3.585026652029182
7.657577319177793
3.0
7.3979400086720375
3.0
7.136677139879544
3.283996656365201
3.0
3.0
6.267606240177032
7.522878745280337
6.080921907623925
4.698970004336019
3.0
3.0
6.4089353929735005
6.4089353929735005
6.366531544420414
3.0
6.221848749616356
3.0
4.6777807052660805
6.5376020021010435
6.154901959985742
3.337242168318426
6.200659450546419
3.4814860601221125
3.4685210829577446
3.0
6.5376020021010435
3.677780705266081
7.3979400086720375
7.096910013008058
7.022276394711152
3.1487416512809245
3.744727494896694
4.698970004336019
7.221848749616356
7.154901959985742
6.552841968657781
4.958607314841776
6.1870866433571425
6.031517051446066
6.431798275933005
3.1426675035687315
7.522878745280337
7.096910013008058
3.0
6.420216403383192
3.0
6.431798275933005
3.0
6.920818753952375
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
4.974694134735231
6.3979400086720375
8.301029995663981
3.6108339156354674
3.436518914605589
4.940058111938045
4.576754126063191
6.170053304058364
4.7309542903423765
4.747146969020106
6.6595558851598815
6.638272163982407
6.1249387366083
8.337242168318426
6.4089353929735005
7.3979400086720375
6.173925197299173
6.958607314841776
6.552841968657781
6.795880017344077
6.638272163982407
4.708187312532881
6.0
7.275724130399211
6.0
6.2839966563652006
8.585026652029184
6.920818753952375
6.958607314841776
7.045757490560675
7.552841968657781
6.045757490560675
7.522878745280337
6.420216403383192
8.221848749616356
6.853871964321763
6.7447274948966935
7.267606240177032
8.096910013008056
5.0
6.795880017344077
6.267606240177032
8.154901959985743
7.221848749616356
8.346787486224656
7.494850021680094
7.102372908709557
7.962573502059376
7.655607726314889
6.793174123968152
7.501689446210397
7.860120913598763
7.38933983691012
7.161780778092374
8.63264407897398
7.67778070526608
8.0268721464003
6.481486060122112
7.2464169411070944
6.785156151952302
8.346787486224656
8.744727494896694
7.074172425375258
7.619788758288393
6.636388020107857
4.385841290490825
7.374687549038327
6.129011186239425
6.1487416512809245
6.341988603342887
6.2111248842245805
6.853871964321763
6.920818753952375
6.4749551929631535
7.3767507096020974
6.721246399047171
6.443697499232713
7.00436480540245
7.130768280269022
7.107905397309519
6.367542707815276
6.1817741063860465
6.327902142064282
6.217527375833714
6.575118363368933
7.4089353929735005
7.180456064458133
6.721246399047171
6.5044556624535526
6.823908740944319
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
6.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
6.481486060122112
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
6.0
5.0
5.0
5.0
5.0
4.0
7.638272163982407
6.823908740944319
6.638272163982407
7.823908740944319
4.0
6.721246399047171
7.494850021680094
4.494850021680094
6.508638306165728
7.443697499232713
4.154901959985743
4.5228787452803365
4.7447274948966935
4.698970004336019
4.6020599913279625
4.301029995663981
4.301029995663981
8.823908740944319
4.221848749616356
4.096910013008056
4.5228787452803365
7.026872146400303
4.958607314841776
6.657577319177793
8.275724130399214
9.086186147616283
8.275724130399214
4.958607314841776
4.5228787452803365
5.0
4.154901959985743
8.522878745280337
6.795880017344077
4.5228787452803365
8.0
8.05060999335509
6.318758762624412
6.7447274948966935
8.113509274827518
9.045757490560677
8.3767507096021
8.075720713938116
4.0
6.6579920709826625
6.031517051446066
6.853871964321763
9.097018600202498
6.49499933607313
7.823908740944319
6.105130343254747
7.301029995663981
8.027010773144651
7.698970004336019
7.26003230324049
8.0
7.853871964321763
7.107905397309519
6.678008252452736
6.467997690417565
8.08097423541264
8.056011124926227
7.552841968657781
4.327902142064284
7.638272163982407
6.161150909262744
8.14898639317633
5.0
7.585026652029183
8.143029566517509
7.585026652029183
7.853871964321763
6.920999747696151
7.508638306165728
6.585026652029183
8.108016769148033
6.1191864077192095
7.010016541698601
8.0
6.995979726746758
8.552997101533837
8.237021509132259
7.698970004336019
6.632644078973981
6.818156412055227
4.4559319556497226
4.3979400086720375
6.337242168318426
7.468521082957745
6.013228265733755
6.958607314841776
8.096910013008056
7.931814138253839
7.9065783148377635
7.562249437179612
9.522878745280336
8.267606240177031
8.853871964321762
7.083019952679617
7.533132379645891
8.167491087293763
7.675717544702308
7.607303046740334
9.494850021680094
7.262807357295263
7.581698708680254
7.099086932262331
6.6777807052660805
7.661543506395395
6.411728293157671
7.250031916490598
7.709965388637482
8.090016305060155
6.610302451793612
4.949891037082132
7.739928612014924
7.910094888560603
7.140021558357979
6.170001911302621
7.929962133392242
6.0999990348465305
7.430041181903406
7.7599502278873524
7.779891911959945
7.470056598341332
6.107682739277519
7.730020323354676
6.690008071218821
7.309981219211304
6.950007143079858
7.110026361596004
7.92009553233328
7.886056647693162
4.4559319556497226
9.318758762624412
4.539999925177879
7.346787486224656
4.7900000260711435
9.481486060122114
7.0
6.886056647693162
6.5376020021010435
7.6399749108106025
4.031517051446064
4.399999967876858
3.995678626217357
6.359995853468939
6.4089353929735005
7.585026652029183
4.096910013008056
8.55284196865778
9.022276394711152
6.455931955649724
9.244125144327509
4.169999984192581
9.0
8.096910013008056
8.443697499232712
7.060480747381384
4.236572006437063
7.552841968657781
6.337242168318426
7.180456064458133
4.154901959985743
6.769551078621726
6.327902142064282
4.00436480540245
6.1249387366083
4.0
4.0
4.0
4.0
4.0
6.1191864077192095
4.924453038607469
4.204119982655924
5.0
3.8416375079047502
6.096910013008058
4.568636235841012
3.7569619513137056
7.552841968657781
4.015472686656207
4.661543506395395
3.469800301796918
4.692503962086787
3.7328282715969854
4.8386319977650265
4.896196279044043
4.114638779968488
4.554395796726404
6.7569619513137065
5.0
6.823908740944319
6.7447274948966935
4.616184634019569
6.903089986991942
8.0
7.0
4.211124884224583
7.619788758288393
8.0
7.1870866433571425
4.115771230367397
3.5157001606532137
4.616184634019569
6.886056647693162
6.698970004336019
6.6777807052660805
6.045757490560675
6.091514981121351
7.207608310501746
7.698970004336019
7.443697499232713
6.812479279163537
6.295849483160201
4.903541888282547
6.201349354554732
7.113509274827518
6.943095148663526
6.5968794788241825
6.285670240254768
7.161150909262744
6.419075024324381
5.0
6.7544873321858505
7.045757490560675
7.031517051446066
6.681936665037237
7.420216403383192
6.205511953340831
6.2831622767004776
3.9800000199290153
